date,borough,complaint_group,request_volume
2024-04-08,Staten Island,Housing,29
2024-04-08,Staten Island,Noise,39
2024-04-08,Staten Island,Other,47
2024-04-08,Staten Island,Public Safety,2
2024-04-08,Staten Island,Sanitation,27
2024-04-08,Staten Island,Street Condition,70
2024-04-08,Staten Island,Traffic,81
2024-04-08,Staten Island,Water,24
2024-04-09,Bronx,Housing,562
2024-04-09,Bronx,Noise,438
2024-04-09,Bronx,Other,135
2024-04-09,Bronx,Public Safety,76
2024-04-09,Bronx,Sanitation,70
2024-04-09,Bronx,Street Condition,104
2024-04-09,Bronx,Traffic,384
2024-04-09,Bronx,Water,90
2024-04-09,Brooklyn,Housing,533
2024-04-09,Brooklyn,Noise,472
2024-04-09,Brooklyn,Other,340
2024-04-09,Brooklyn,Public Safety,107
2024-04-09,Brooklyn,Sanitation,274
2024-04-09,Brooklyn,Street Condition,203
2024-04-09,Brooklyn,Traffic,863
2024-04-09,Brooklyn,Water,94
2024-04-09,Manhattan,Housing,408
2024-04-09,Manhattan,Noise,657
2024-04-09,Manhattan,Other,300
2024-04-09,Manhattan,Public Safety,212
2024-04-09,Manhattan,Sanitation,129
2024-04-09,Manhattan,Street Condition,142
2024-04-09,Manhattan,Traffic,276
2024-04-09,Manhattan,Water,42
2024-04-09,Queens,Housing,249
2024-04-09,Queens,Noise,404
2024-04-09,Queens,Other,295
2024-04-09,Queens,Public Safety,95
2024-04-09,Queens,Sanitation,137
2024-04-09,Queens,Street Condition,317
2024-04-09,Queens,Traffic,815
2024-04-09,Queens,Water,143
2024-04-09,Staten Island,Housing,43
2024-04-09,Staten Island,Noise,53
2024-04-09,Staten Island,Other,67
2024-04-09,Staten Island,Public Safety,6
2024-04-09,Staten Island,Sanitation,35
2024-04-09,Staten Island,Street Condition,72
2024-04-09,Staten Island,Traffic,82
2024-04-09,Staten Island,Water,35
2024-04-10,Bronx,Housing,676
2024-04-10,Bronx,Noise,290
2024-04-10,Bronx,Other,139
2024-04-10,Bronx,Public Safety,43
2024-04-10,Bronx,Sanitation,83
2024-04-10,Bronx,Street Condition,102
2024-04-10,Bronx,Traffic,346
2024-04-10,Bronx,Water,125
2024-04-10,Brooklyn,Housing,574
2024-04-10,Brooklyn,Noise,494
2024-04-10,Brooklyn,Other,377
2024-04-10,Brooklyn,Public Safety,100
2024-04-10,Brooklyn,Sanitation,258
2024-04-10,Brooklyn,Street Condition,228
2024-04-10,Brooklyn,Traffic,906
2024-04-10,Brooklyn,Water,125
2024-04-10,Manhattan,Housing,322
2024-04-10,Manhattan,Noise,496
2024-04-10,Manhattan,Other,470
2024-04-10,Manhattan,Public Safety,230
2024-04-10,Manhattan,Sanitation,74
2024-04-10,Manhattan,Street Condition,150
2024-04-10,Manhattan,Traffic,243
2024-04-10,Manhattan,Water,41
2024-04-10,Queens,Housing,249
2024-04-10,Queens,Noise,327
2024-04-10,Queens,Other,269
2024-04-10,Queens,Public Safety,120
2024-04-10,Queens,Sanitation,127
2024-04-10,Queens,Street Condition,308
2024-04-10,Queens,Traffic,777
2024-04-10,Queens,Water,94
2024-04-10,Staten Island,Housing,48
2024-04-10,Staten Island,Noise,35
2024-04-10,Staten Island,Other,53
2024-04-10,Staten Island,Public Safety,3
2024-04-10,Staten Island,Sanitation,35
2024-04-10,Staten Island,Street Condition,51
2024-04-10,Staten Island,Traffic,75
2024-04-10,Staten Island,Water,24
2024-04-11,Bronx,Housing,31
2024-04-11,Bronx,Noise,204
2024-04-11,Bronx,Other,100
2024-04-11,Bronx,Public Safety,29
2024-04-11,Bronx,Sanitation,77
2024-04-11,Bronx,Street Condition,79
2024-04-11,Bronx,Traffic,336
2024-04-11,Bronx,Water,22
2024-04-11,Brooklyn,Housing,77
2024-04-11,Brooklyn,Noise,348
2024-04-11,Brooklyn,Other,273
2024-04-11,Brooklyn,Public Safety,59
2024-04-11,Brooklyn,Sanitation,233
2024-04-11,Brooklyn,Street Condition,205
2024-04-11,Brooklyn,Traffic,896
2024-04-11,Brooklyn,Water,48
2024-04-11,Manhattan,Housing,60
2024-04-11,Manhattan,Noise,383
2024-04-11,Manhattan,Other,367
2024-04-11,Manhattan,Public Safety,193
2024-04-11,Manhattan,Sanitation,75
2024-04-11,Manhattan,Street Condition,123
2024-04-11,Manhattan,Traffic,252
2024-04-11,Manhattan,Water,14
2024-04-11,Queens,Housing,38
2024-04-11,Queens,Noise,223
2024-04-11,Queens,Other,237
2024-04-11,Queens,Public Safety,78
2024-04-11,Queens,Sanitation,112
2024-04-11,Queens,Street Condition,275
2024-04-11,Queens,Traffic,783
2024-04-11,Queens,Water,104
2024-04-11,Staten Island,Housing,8
2024-04-11,Staten Island,Noise,29
2024-04-11,Staten Island,Other,41
2024-04-11,Staten Island,Public Safety,5
2024-04-11,Staten Island,Sanitation,33
2024-04-11,Staten Island,Street Condition,55
2024-04-11,Staten Island,Traffic,53
2024-04-11,Staten Island,Water,28
2024-04-12,Bronx,Housing,45
2024-04-12,Bronx,Noise,266
2024-04-12,Bronx,Other,111
2024-04-12,Bronx,Public Safety,27
2024-04-12,Bronx,Sanitation,49
2024-04-12,Bronx,Street Condition,105
2024-04-12,Bronx,Traffic,364
2024-04-12,Bronx,Water,21
2024-04-12,Brooklyn,Housing,91
2024-04-12,Brooklyn,Noise,425
2024-04-12,Brooklyn,Other,368
2024-04-12,Brooklyn,Public Safety,53
2024-04-12,Brooklyn,Sanitation,229
2024-04-12,Brooklyn,Street Condition,201
2024-04-12,Brooklyn,Traffic,837
2024-04-12,Brooklyn,Water,62
2024-04-12,Manhattan,Housing,54
2024-04-12,Manhattan,Noise,452
2024-04-12,Manhattan,Other,283
2024-04-12,Manhattan,Public Safety,187
2024-04-12,Manhattan,Sanitation,132
2024-04-12,Manhattan,Street Condition,162
2024-04-12,Manhattan,Traffic,262
2024-04-12,Manhattan,Water,21
2024-04-12,Queens,Housing,57
2024-04-12,Queens,Noise,337
2024-04-12,Queens,Other,427
2024-04-12,Queens,Public Safety,59
2024-04-12,Queens,Sanitation,123
2024-04-12,Queens,Street Condition,338
2024-04-12,Queens,Traffic,773
2024-04-12,Queens,Water,99
2024-04-12,Staten Island,Housing,6
2024-04-12,Staten Island,Noise,35
2024-04-12,Staten Island,Other,60
2024-04-12,Staten Island,Public Safety,6
2024-04-12,Staten Island,Sanitation,43
2024-04-12,Staten Island,Street Condition,73
2024-04-12,Staten Island,Traffic,64
2024-04-12,Staten Island,Water,27
2024-04-13,Bronx,Housing,31
2024-04-13,Bronx,Noise,411
2024-04-13,Bronx,Other,319
2024-04-13,Bronx,Public Safety,29
2024-04-13,Bronx,Sanitation,39
2024-04-13,Bronx,Street Condition,54
2024-04-13,Bronx,Traffic,341
2024-04-13,Bronx,Water,18
2024-04-13,Brooklyn,Housing,36
2024-04-13,Brooklyn,Noise,579
2024-04-13,Brooklyn,Other,284
2024-04-13,Brooklyn,Public Safety,55
2024-04-13,Brooklyn,Sanitation,153
2024-04-13,Brooklyn,Street Condition,143
2024-04-13,Brooklyn,Traffic,680
2024-04-13,Brooklyn,Water,48
2024-04-13,Manhattan,Housing,23
2024-04-13,Manhattan,Noise,596
2024-04-13,Manhattan,Other,180
2024-04-13,Manhattan,Public Safety,158
2024-04-13,Manhattan,Sanitation,73
2024-04-13,Manhattan,Street Condition,81
2024-04-13,Manhattan,Traffic,227
2024-04-13,Manhattan,Water,21
2024-04-13,Queens,Housing,42
2024-04-13,Queens,Noise,436
2024-04-13,Queens,Other,204
2024-04-13,Queens,Public Safety,45
2024-04-13,Queens,Sanitation,85
2024-04-13,Queens,Street Condition,226
2024-04-13,Queens,Traffic,740
2024-04-13,Queens,Water,76
2024-04-13,Staten Island,Housing,5
2024-04-13,Staten Island,Noise,44
2024-04-13,Staten Island,Other,56
2024-04-13,Staten Island,Public Safety,11
2024-04-13,Staten Island,Sanitation,25
2024-04-13,Staten Island,Street Condition,40
2024-04-13,Staten Island,Traffic,70
2024-04-13,Staten Island,Water,9
2024-04-14,Bronx,Housing,16
2024-04-14,Bronx,Noise,668
2024-04-14,Bronx,Other,289
2024-04-14,Bronx,Public Safety,22
2024-04-14,Bronx,Sanitation,50
2024-04-14,Bronx,Street Condition,45
2024-04-14,Bronx,Traffic,382
2024-04-14,Bronx,Water,20
2024-04-14,Brooklyn,Housing,48
2024-04-14,Brooklyn,Noise,798
2024-04-14,Brooklyn,Other,368
2024-04-14,Brooklyn,Public Safety,47
2024-04-14,Brooklyn,Sanitation,173
2024-04-14,Brooklyn,Street Condition,108
2024-04-14,Brooklyn,Traffic,763
2024-04-14,Brooklyn,Water,50
2024-04-14,Manhattan,Housing,30
2024-04-14,Manhattan,Noise,731
2024-04-14,Manhattan,Other,262
2024-04-14,Manhattan,Public Safety,186
2024-04-14,Manhattan,Sanitation,61
2024-04-14,Manhattan,Street Condition,70
2024-04-14,Manhattan,Traffic,226
2024-04-14,Manhattan,Water,13
2024-04-14,Queens,Housing,34
2024-04-14,Queens,Noise,634
2024-04-14,Queens,Other,213
2024-04-14,Queens,Public Safety,73
2024-04-14,Queens,Sanitation,111
2024-04-14,Queens,Street Condition,125
2024-04-14,Queens,Traffic,855
2024-04-14,Queens,Water,45
2024-04-14,Staten Island,Housing,42
2024-04-14,Staten Island,Noise,53
2024-04-14,Staten Island,Other,44
2024-04-14,Staten Island,Public Safety,5
2024-04-14,Staten Island,Sanitation,18
2024-04-14,Staten Island,Street Condition,41
2024-04-14,Staten Island,Traffic,66
2024-04-14,Staten Island,Water,16
2024-04-15,Bronx,Housing,2307
2024-04-15,Bronx,Noise,384
2024-04-15,Bronx,Other,240
2024-04-15,Bronx,Public Safety,72
2024-04-15,Bronx,Sanitation,92
2024-04-15,Bronx,Street Condition,91
2024-04-15,Bronx,Traffic,405
2024-04-15,Bronx,Water,234
2024-04-15,Brooklyn,Housing,1908
2024-04-15,Brooklyn,Noise,609
2024-04-15,Brooklyn,Other,452
2024-04-15,Brooklyn,Public Safety,116
2024-04-15,Brooklyn,Sanitation,256
2024-04-15,Brooklyn,Street Condition,238
2024-04-15,Brooklyn,Traffic,960
2024-04-15,Brooklyn,Water,257
2024-04-15,Manhattan,Housing,1404
2024-04-15,Manhattan,Noise,708
2024-04-15,Manhattan,Other,549
2024-04-15,Manhattan,Public Safety,288
2024-04-15,Manhattan,Sanitation,120
2024-04-15,Manhattan,Street Condition,126
2024-04-15,Manhattan,Traffic,307
2024-04-15,Manhattan,Water,123
2024-04-15,Queens,Housing,948
2024-04-15,Queens,Noise,366
2024-04-15,Queens,Other,355
2024-04-15,Queens,Public Safety,79
2024-04-15,Queens,Sanitation,148
2024-04-15,Queens,Street Condition,326
2024-04-15,Queens,Traffic,806
2024-04-15,Queens,Water,140
2024-04-15,Staten Island,Housing,115
2024-04-15,Staten Island,Noise,43
2024-04-15,Staten Island,Other,67
2024-04-15,Staten Island,Public Safety,10
2024-04-15,Staten Island,Sanitation,31
2024-04-15,Staten Island,Street Condition,81
2024-04-15,Staten Island,Traffic,89
2024-04-15,Staten Island,Water,35
2024-04-16,Bronx,Housing,635
2024-04-16,Bronx,Noise,377
2024-04-16,Bronx,Other,181
2024-04-16,Bronx,Public Safety,53
2024-04-16,Bronx,Sanitation,75
2024-04-16,Bronx,Street Condition,107
2024-04-16,Bronx,Traffic,408
2024-04-16,Bronx,Water,74
2024-04-16,Brooklyn,Housing,579
2024-04-16,Brooklyn,Noise,496
2024-04-16,Brooklyn,Other,487
2024-04-16,Brooklyn,Public Safety,72
2024-04-16,Brooklyn,Sanitation,298
2024-04-16,Brooklyn,Street Condition,219
2024-04-16,Brooklyn,Traffic,965
2024-04-16,Brooklyn,Water,135
2024-04-16,Manhattan,Housing,405
2024-04-16,Manhattan,Noise,571
2024-04-16,Manhattan,Other,482
2024-04-16,Manhattan,Public Safety,330
2024-04-16,Manhattan,Sanitation,104
2024-04-16,Manhattan,Street Condition,110
2024-04-16,Manhattan,Traffic,268
2024-04-16,Manhattan,Water,56
2024-04-16,Queens,Housing,286
2024-04-16,Queens,Noise,432
2024-04-16,Queens,Other,336
2024-04-16,Queens,Public Safety,104
2024-04-16,Queens,Sanitation,158
2024-04-16,Queens,Street Condition,345
2024-04-16,Queens,Traffic,793
2024-04-16,Queens,Water,115
2024-04-16,Staten Island,Housing,34
2024-04-16,Staten Island,Noise,33
2024-04-16,Staten Island,Other,64
2024-04-16,Staten Island,Public Safety,18
2024-04-16,Staten Island,Sanitation,47
2024-04-16,Staten Island,Street Condition,81
2024-04-16,Staten Island,Traffic,82
2024-04-16,Staten Island,Water,35
2024-04-17,Bronx,Housing,669
2024-04-17,Bronx,Noise,248
2024-04-17,Bronx,Other,148
2024-04-17,Bronx,Public Safety,53
2024-04-17,Bronx,Sanitation,77
2024-04-17,Bronx,Street Condition,112
2024-04-17,Bronx,Traffic,358
2024-04-17,Bronx,Water,96
2024-04-17,Brooklyn,Housing,584
2024-04-17,Brooklyn,Noise,426
2024-04-17,Brooklyn,Other,347
2024-04-17,Brooklyn,Public Safety,73
2024-04-17,Brooklyn,Sanitation,219
2024-04-17,Brooklyn,Street Condition,211
2024-04-17,Brooklyn,Traffic,871
2024-04-17,Brooklyn,Water,101
2024-04-17,Manhattan,Housing,407
2024-04-17,Manhattan,Noise,465
2024-04-17,Manhattan,Other,427
2024-04-17,Manhattan,Public Safety,257
2024-04-17,Manhattan,Sanitation,108
2024-04-17,Manhattan,Street Condition,111
2024-04-17,Manhattan,Traffic,269
2024-04-17,Manhattan,Water,108
2024-04-17,Queens,Housing,259
2024-04-17,Queens,Noise,281
2024-04-17,Queens,Other,286
2024-04-17,Queens,Public Safety,68
2024-04-17,Queens,Sanitation,139
2024-04-17,Queens,Street Condition,277
2024-04-17,Queens,Traffic,760
2024-04-17,Queens,Water,122
2024-04-17,Staten Island,Housing,33
2024-04-17,Staten Island,Noise,34
2024-04-17,Staten Island,Other,83
2024-04-17,Staten Island,Public Safety,9
2024-04-17,Staten Island,Sanitation,27
2024-04-17,Staten Island,Street Condition,70
2024-04-17,Staten Island,Traffic,65
2024-04-17,Staten Island,Water,39
2024-04-18,Bronx,Housing,857
2024-04-18,Bronx,Noise,214
2024-04-18,Bronx,Other,125
2024-04-18,Bronx,Public Safety,38
2024-04-18,Bronx,Sanitation,104
2024-04-18,Bronx,Street Condition,71
2024-04-18,Bronx,Traffic,362
2024-04-18,Bronx,Water,80
2024-04-18,Brooklyn,Housing,668
2024-04-18,Brooklyn,Noise,367
2024-04-18,Brooklyn,Other,349
2024-04-18,Brooklyn,Public Safety,80
2024-04-18,Brooklyn,Sanitation,220
2024-04-18,Brooklyn,Street Condition,190
2024-04-18,Brooklyn,Traffic,775
2024-04-18,Brooklyn,Water,87
2024-04-18,Manhattan,Housing,492
2024-04-18,Manhattan,Noise,406
2024-04-18,Manhattan,Other,298
2024-04-18,Manhattan,Public Safety,189
2024-04-18,Manhattan,Sanitation,93
2024-04-18,Manhattan,Street Condition,135
2024-04-18,Manhattan,Traffic,272
2024-04-18,Manhattan,Water,81
2024-04-18,Queens,Housing,307
2024-04-18,Queens,Noise,224
2024-04-18,Queens,Other,258
2024-04-18,Queens,Public Safety,65
2024-04-18,Queens,Sanitation,125
2024-04-18,Queens,Street Condition,293
2024-04-18,Queens,Traffic,680
2024-04-18,Queens,Water,79
2024-04-18,Staten Island,Housing,39
2024-04-18,Staten Island,Noise,36
2024-04-18,Staten Island,Other,76
2024-04-18,Staten Island,Public Safety,4
2024-04-18,Staten Island,Sanitation,24
2024-04-18,Staten Island,Street Condition,78
2024-04-18,Staten Island,Traffic,76
2024-04-18,Staten Island,Water,14
2024-04-19,Bronx,Housing,632
2024-04-19,Bronx,Noise,321
2024-04-19,Bronx,Other,129
2024-04-19,Bronx,Public Safety,49
2024-04-19,Bronx,Sanitation,79
2024-04-19,Bronx,Street Condition,83
2024-04-19,Bronx,Traffic,372
2024-04-19,Bronx,Water,62
2024-04-19,Brooklyn,Housing,600
2024-04-19,Brooklyn,Noise,412
2024-04-19,Brooklyn,Other,360
2024-04-19,Brooklyn,Public Safety,79
2024-04-19,Brooklyn,Sanitation,261
2024-04-19,Brooklyn,Street Condition,184
2024-04-19,Brooklyn,Traffic,1029
2024-04-19,Brooklyn,Water,93
2024-04-19,Manhattan,Housing,366
2024-04-19,Manhattan,Noise,607
2024-04-19,Manhattan,Other,419
2024-04-19,Manhattan,Public Safety,201
2024-04-19,Manhattan,Sanitation,163
2024-04-19,Manhattan,Street Condition,105
2024-04-19,Manhattan,Traffic,293
2024-04-19,Manhattan,Water,44
2024-04-19,Queens,Housing,230
2024-04-19,Queens,Noise,357
2024-04-19,Queens,Other,264
2024-04-19,Queens,Public Safety,63
2024-04-19,Queens,Sanitation,143
2024-04-19,Queens,Street Condition,220
2024-04-19,Queens,Traffic,754
2024-04-19,Queens,Water,77
2024-04-19,Staten Island,Housing,49
2024-04-19,Staten Island,Noise,33
2024-04-19,Staten Island,Other,55
2024-04-19,Staten Island,Public Safety,9
2024-04-19,Staten Island,Sanitation,52
2024-04-19,Staten Island,Street Condition,53
2024-04-19,Staten Island,Traffic,71
2024-04-19,Staten Island,Water,22
2024-04-20,Bronx,Housing,355
2024-04-20,Bronx,Noise,551
2024-04-20,Bronx,Other,76
2024-04-20,Bronx,Public Safety,23
2024-04-20,Bronx,Sanitation,44
2024-04-20,Bronx,Street Condition,41
2024-04-20,Bronx,Traffic,294
2024-04-20,Bronx,Water,46
2024-04-20,Brooklyn,Housing,256
2024-04-20,Brooklyn,Noise,683
2024-04-20,Brooklyn,Other,197
2024-04-20,Brooklyn,Public Safety,71
2024-04-20,Brooklyn,Sanitation,149
2024-04-20,Brooklyn,Street Condition,71
2024-04-20,Brooklyn,Traffic,666
2024-04-20,Brooklyn,Water,69
2024-04-20,Manhattan,Housing,247
2024-04-20,Manhattan,Noise,846
2024-04-20,Manhattan,Other,307
2024-04-20,Manhattan,Public Safety,197
2024-04-20,Manhattan,Sanitation,86
2024-04-20,Manhattan,Street Condition,107
2024-04-20,Manhattan,Traffic,232
2024-04-20,Manhattan,Water,34
2024-04-20,Queens,Housing,135
2024-04-20,Queens,Noise,712
2024-04-20,Queens,Other,216
2024-04-20,Queens,Public Safety,63
2024-04-20,Queens,Sanitation,102
2024-04-20,Queens,Street Condition,177
2024-04-20,Queens,Traffic,637
2024-04-20,Queens,Water,48
2024-04-20,Staten Island,Housing,22
2024-04-20,Staten Island,Noise,50
2024-04-20,Staten Island,Other,46
2024-04-20,Staten Island,Public Safety,12
2024-04-20,Staten Island,Sanitation,22
2024-04-20,Staten Island,Street Condition,42
2024-04-20,Staten Island,Traffic,63
2024-04-20,Staten Island,Water,23
2024-04-21,Bronx,Housing,476
2024-04-21,Bronx,Noise,552
2024-04-21,Bronx,Other,90
2024-04-21,Bronx,Public Safety,14
2024-04-21,Bronx,Sanitation,38
2024-04-21,Bronx,Street Condition,43
2024-04-21,Bronx,Traffic,318
2024-04-21,Bronx,Water,36
2024-04-21,Brooklyn,Housing,323
2024-04-21,Brooklyn,Noise,616
2024-04-21,Brooklyn,Other,221
2024-04-21,Brooklyn,Public Safety,51
2024-04-21,Brooklyn,Sanitation,160
2024-04-21,Brooklyn,Street Condition,97
2024-04-21,Brooklyn,Traffic,793
2024-04-21,Brooklyn,Water,59
2024-04-21,Manhattan,Housing,267
2024-04-21,Manhattan,Noise,623
2024-04-21,Manhattan,Other,368
2024-04-21,Manhattan,Public Safety,165
2024-04-21,Manhattan,Sanitation,67
2024-04-21,Manhattan,Street Condition,81
2024-04-21,Manhattan,Traffic,190
2024-04-21,Manhattan,Water,35
2024-04-21,Queens,Housing,197
2024-04-21,Queens,Noise,668
2024-04-21,Queens,Other,181
2024-04-21,Queens,Public Safety,51
2024-04-21,Queens,Sanitation,98
2024-04-21,Queens,Street Condition,102
2024-04-21,Queens,Traffic,744
2024-04-21,Queens,Water,60
2024-04-21,Staten Island,Housing,14
2024-04-21,Staten Island,Noise,63
2024-04-21,Staten Island,Other,28
2024-04-21,Staten Island,Public Safety,11
2024-04-21,Staten Island,Sanitation,18
2024-04-21,Staten Island,Street Condition,52
2024-04-21,Staten Island,Traffic,50
2024-04-21,Staten Island,Water,22
2024-04-22,Bronx,Housing,644
2024-04-22,Bronx,Noise,344
2024-04-22,Bronx,Other,156
2024-04-22,Bronx,Public Safety,33
2024-04-22,Bronx,Sanitation,82
2024-04-22,Bronx,Street Condition,106
2024-04-22,Bronx,Traffic,348
2024-04-22,Bronx,Water,80
2024-04-22,Brooklyn,Housing,672
2024-04-22,Brooklyn,Noise,408
2024-04-22,Brooklyn,Other,400
2024-04-22,Brooklyn,Public Safety,83
2024-04-22,Brooklyn,Sanitation,282
2024-04-22,Brooklyn,Street Condition,174
2024-04-22,Brooklyn,Traffic,767
2024-04-22,Brooklyn,Water,150
2024-04-22,Manhattan,Housing,434
2024-04-22,Manhattan,Noise,430
2024-04-22,Manhattan,Other,374
2024-04-22,Manhattan,Public Safety,207
2024-04-22,Manhattan,Sanitation,91
2024-04-22,Manhattan,Street Condition,118
2024-04-22,Manhattan,Traffic,333
2024-04-22,Manhattan,Water,52
2024-04-22,Queens,Housing,309
2024-04-22,Queens,Noise,491
2024-04-22,Queens,Other,308
2024-04-22,Queens,Public Safety,73
2024-04-22,Queens,Sanitation,117
2024-04-22,Queens,Street Condition,225
2024-04-22,Queens,Traffic,728
2024-04-22,Queens,Water,88
2024-04-22,Staten Island,Housing,63
2024-04-22,Staten Island,Noise,32
2024-04-22,Staten Island,Other,65
2024-04-22,Staten Island,Public Safety,6
2024-04-22,Staten Island,Sanitation,15
2024-04-22,Staten Island,Street Condition,55
2024-04-22,Staten Island,Traffic,61
2024-04-22,Staten Island,Water,23
2024-04-23,Bronx,Housing,594
2024-04-23,Bronx,Noise,280
2024-04-23,Bronx,Other,146
2024-04-23,Bronx,Public Safety,37
2024-04-23,Bronx,Sanitation,61
2024-04-23,Bronx,Street Condition,82
2024-04-23,Bronx,Traffic,328
2024-04-23,Bronx,Water,76
2024-04-23,Brooklyn,Housing,571
2024-04-23,Brooklyn,Noise,342
2024-04-23,Brooklyn,Other,328
2024-04-23,Brooklyn,Public Safety,70
2024-04-23,Brooklyn,Sanitation,212
2024-04-23,Brooklyn,Street Condition,171
2024-04-23,Brooklyn,Traffic,705
2024-04-23,Brooklyn,Water,116
2024-04-23,Manhattan,Housing,482
2024-04-23,Manhattan,Noise,522
2024-04-23,Manhattan,Other,507
