date,borough,complaint_group,request_volume
2022-02-24,Brooklyn,Public Safety,53
2022-02-24,Brooklyn,Sanitation,177
2022-02-24,Brooklyn,Street Condition,225
2022-02-24,Brooklyn,Traffic,567
2022-02-24,Brooklyn,Water,94
2022-02-24,Manhattan,Housing,512
2022-02-24,Manhattan,Noise,377
2022-02-24,Manhattan,Other,301
2022-02-24,Manhattan,Public Safety,134
2022-02-24,Manhattan,Sanitation,98
2022-02-24,Manhattan,Street Condition,96
2022-02-24,Manhattan,Traffic,210
2022-02-24,Manhattan,Water,54
2022-02-24,Queens,Housing,290
2022-02-24,Queens,Noise,202
2022-02-24,Queens,Other,429
2022-02-24,Queens,Public Safety,33
2022-02-24,Queens,Sanitation,110
2022-02-24,Queens,Street Condition,250
2022-02-24,Queens,Traffic,472
2022-02-24,Queens,Water,62
2022-02-24,Staten Island,Housing,44
2022-02-24,Staten Island,Noise,29
2022-02-24,Staten Island,Other,91
2022-02-24,Staten Island,Public Safety,2
2022-02-24,Staten Island,Sanitation,64
2022-02-24,Staten Island,Street Condition,111
2022-02-24,Staten Island,Traffic,54
2022-02-24,Staten Island,Water,19
2022-02-25,Bronx,Housing,760
2022-02-25,Bronx,Noise,188
2022-02-25,Bronx,Other,188
2022-02-25,Bronx,Public Safety,22
2022-02-25,Bronx,Sanitation,27
2022-02-25,Bronx,Street Condition,120
2022-02-25,Bronx,Traffic,234
2022-02-25,Bronx,Water,81
2022-02-25,Brooklyn,Housing,679
2022-02-25,Brooklyn,Noise,291
2022-02-25,Brooklyn,Other,388
2022-02-25,Brooklyn,Public Safety,50
2022-02-25,Brooklyn,Sanitation,449
2022-02-25,Brooklyn,Street Condition,267
2022-02-25,Brooklyn,Traffic,475
2022-02-25,Brooklyn,Water,165
2022-02-25,Manhattan,Housing,499
2022-02-25,Manhattan,Noise,332
2022-02-25,Manhattan,Other,266
2022-02-25,Manhattan,Public Safety,100
2022-02-25,Manhattan,Sanitation,47
2022-02-25,Manhattan,Street Condition,90
2022-02-25,Manhattan,Traffic,133
2022-02-25,Manhattan,Water,90
2022-02-25,Queens,Housing,200
2022-02-25,Queens,Noise,190
2022-02-25,Queens,Other,397
2022-02-25,Queens,Public Safety,18
2022-02-25,Queens,Sanitation,125
2022-02-25,Queens,Street Condition,251
2022-02-25,Queens,Traffic,515
2022-02-25,Queens,Water,110
2022-02-25,Staten Island,Housing,34
2022-02-25,Staten Island,Noise,22
2022-02-25,Staten Island,Other,119
2022-02-25,Staten Island,Public Safety,2
2022-02-25,Staten Island,Sanitation,66
2022-02-25,Staten Island,Street Condition,68
2022-02-25,Staten Island,Traffic,26
2022-02-25,Staten Island,Water,49
2022-02-26,Bronx,Housing,674
2022-02-26,Bronx,Noise,315
2022-02-26,Bronx,Other,112
2022-02-26,Bronx,Public Safety,20
2022-02-26,Bronx,Sanitation,34
2022-02-26,Bronx,Street Condition,33
2022-02-26,Bronx,Traffic,284
2022-02-26,Bronx,Water,32
2022-02-26,Brooklyn,Housing,499
2022-02-26,Brooklyn,Noise,378
2022-02-26,Brooklyn,Other,297
2022-02-26,Brooklyn,Public Safety,58
2022-02-26,Brooklyn,Sanitation,74
2022-02-26,Brooklyn,Street Condition,100
2022-02-26,Brooklyn,Traffic,465
2022-02-26,Brooklyn,Water,65
2022-02-26,Manhattan,Housing,403
2022-02-26,Manhattan,Noise,509
2022-02-26,Manhattan,Other,217
2022-02-26,Manhattan,Public Safety,95
2022-02-26,Manhattan,Sanitation,45
2022-02-26,Manhattan,Street Condition,86
2022-02-26,Manhattan,Traffic,135
2022-02-26,Manhattan,Water,27
2022-02-26,Queens,Housing,237
2022-02-26,Queens,Noise,342
2022-02-26,Queens,Other,382
2022-02-26,Queens,Public Safety,41
2022-02-26,Queens,Sanitation,38
2022-02-26,Queens,Street Condition,135
2022-02-26,Queens,Traffic,572
2022-02-26,Queens,Water,87
2022-02-26,Staten Island,Housing,17
2022-02-26,Staten Island,Noise,42
2022-02-26,Staten Island,Other,103
2022-02-26,Staten Island,Public Safety,4
2022-02-26,Staten Island,Sanitation,42
2022-02-26,Staten Island,Street Condition,53
2022-02-26,Staten Island,Traffic,52
2022-02-26,Staten Island,Water,14
2022-02-27,Bronx,Housing,504
2022-02-27,Bronx,Noise,329
2022-02-27,Bronx,Other,120
2022-02-27,Bronx,Public Safety,16
2022-02-27,Bronx,Sanitation,32
2022-02-27,Bronx,Street Condition,39
2022-02-27,Bronx,Traffic,278
2022-02-27,Bronx,Water,30
2022-02-27,Brooklyn,Housing,414
2022-02-27,Brooklyn,Noise,399
2022-02-27,Brooklyn,Other,482
2022-02-27,Brooklyn,Public Safety,46
2022-02-27,Brooklyn,Sanitation,65
2022-02-27,Brooklyn,Street Condition,158
2022-02-27,Brooklyn,Traffic,515
2022-02-27,Brooklyn,Water,45
2022-02-27,Manhattan,Housing,294
2022-02-27,Manhattan,Noise,457
2022-02-27,Manhattan,Other,259
2022-02-27,Manhattan,Public Safety,80
2022-02-27,Manhattan,Sanitation,42
2022-02-27,Manhattan,Street Condition,62
2022-02-27,Manhattan,Traffic,162
2022-02-27,Manhattan,Water,33
2022-02-27,Queens,Housing,160
2022-02-27,Queens,Noise,345
2022-02-27,Queens,Other,380
2022-02-27,Queens,Public Safety,35
2022-02-27,Queens,Sanitation,40
2022-02-27,Queens,Street Condition,176
2022-02-27,Queens,Traffic,528
2022-02-27,Queens,Water,60
2022-02-27,Staten Island,Housing,19
2022-02-27,Staten Island,Noise,37
2022-02-27,Staten Island,Other,100
2022-02-27,Staten Island,Public Safety,9
2022-02-27,Staten Island,Sanitation,45
2022-02-27,Staten Island,Street Condition,29
2022-02-27,Staten Island,Traffic,42
2022-02-27,Staten Island,Water,15
2022-02-28,Bronx,Housing,974
2022-02-28,Bronx,Noise,200
2022-02-28,Bronx,Other,195
2022-02-28,Bronx,Public Safety,35
2022-02-28,Bronx,Sanitation,52
2022-02-28,Bronx,Street Condition,133
2022-02-28,Bronx,Traffic,384
2022-02-28,Bronx,Water,67
2022-02-28,Brooklyn,Housing,737
2022-02-28,Brooklyn,Noise,287
2022-02-28,Brooklyn,Other,656
2022-02-28,Brooklyn,Public Safety,67
2022-02-28,Brooklyn,Sanitation,459
2022-02-28,Brooklyn,Street Condition,185
2022-02-28,Brooklyn,Traffic,611
2022-02-28,Brooklyn,Water,94
2022-02-28,Manhattan,Housing,582
2022-02-28,Manhattan,Noise,324
2022-02-28,Manhattan,Other,334
2022-02-28,Manhattan,Public Safety,128
2022-02-28,Manhattan,Sanitation,72
2022-02-28,Manhattan,Street Condition,109
2022-02-28,Manhattan,Traffic,204
2022-02-28,Manhattan,Water,52
2022-02-28,Queens,Housing,331
2022-02-28,Queens,Noise,213
2022-02-28,Queens,Other,532
2022-02-28,Queens,Public Safety,36
2022-02-28,Queens,Sanitation,83
2022-02-28,Queens,Street Condition,276
2022-02-28,Queens,Traffic,575
2022-02-28,Queens,Water,124
2022-02-28,Staten Island,Housing,32
2022-02-28,Staten Island,Noise,23
2022-02-28,Staten Island,Other,137
2022-02-28,Staten Island,Public Safety,5
2022-02-28,Staten Island,Sanitation,72
2022-02-28,Staten Island,Street Condition,90
2022-02-28,Staten Island,Traffic,79
2022-02-28,Staten Island,Water,28
2022-03-01,Bronx,Housing,792
2022-03-01,Bronx,Noise,200
2022-03-01,Bronx,Other,171
2022-03-01,Bronx,Public Safety,40
2022-03-01,Bronx,Sanitation,63
2022-03-01,Bronx,Street Condition,148
2022-03-01,Bronx,Traffic,350
2022-03-01,Bronx,Water,68
2022-03-01,Brooklyn,Housing,599
2022-03-01,Brooklyn,Noise,280
2022-03-01,Brooklyn,Other,534
2022-03-01,Brooklyn,Public Safety,61
2022-03-01,Brooklyn,Sanitation,211
2022-03-01,Brooklyn,Street Condition,238
2022-03-01,Brooklyn,Traffic,666
2022-03-01,Brooklyn,Water,91
2022-03-01,Manhattan,Housing,523
2022-03-01,Manhattan,Noise,373
2022-03-01,Manhattan,Other,330
2022-03-01,Manhattan,Public Safety,119
2022-03-01,Manhattan,Sanitation,83
2022-03-01,Manhattan,Street Condition,141
2022-03-01,Manhattan,Traffic,217
2022-03-01,Manhattan,Water,45
2022-03-01,Queens,Housing,241
2022-03-01,Queens,Noise,192
2022-03-01,Queens,Other,455
2022-03-01,Queens,Public Safety,50
2022-03-01,Queens,Sanitation,144
2022-03-01,Queens,Street Condition,270
2022-03-01,Queens,Traffic,645
2022-03-01,Queens,Water,97
2022-03-01,Staten Island,Housing,29
2022-03-01,Staten Island,Noise,27
2022-03-01,Staten Island,Other,106
2022-03-01,Staten Island,Public Safety,7
2022-03-01,Staten Island,Sanitation,74
2022-03-01,Staten Island,Street Condition,107
2022-03-01,Staten Island,Traffic,83
2022-03-01,Staten Island,Water,33
2022-03-02,Bronx,Housing,514
2022-03-02,Bronx,Noise,226
2022-03-02,Bronx,Other,158
2022-03-02,Bronx,Public Safety,22
2022-03-02,Bronx,Sanitation,59
2022-03-02,Bronx,Street Condition,148
2022-03-02,Bronx,Traffic,357
2022-03-02,Bronx,Water,69
2022-03-02,Brooklyn,Housing,536
2022-03-02,Brooklyn,Noise,282
2022-03-02,Brooklyn,Other,485
2022-03-02,Brooklyn,Public Safety,203
2022-03-02,Brooklyn,Sanitation,188
2022-03-02,Brooklyn,Street Condition,243
2022-03-02,Brooklyn,Traffic,720
2022-03-02,Brooklyn,Water,122
2022-03-02,Manhattan,Housing,404
2022-03-02,Manhattan,Noise,443
2022-03-02,Manhattan,Other,339
2022-03-02,Manhattan,Public Safety,122
2022-03-02,Manhattan,Sanitation,89
2022-03-02,Manhattan,Street Condition,177
2022-03-02,Manhattan,Traffic,194
2022-03-02,Manhattan,Water,48
2022-03-02,Queens,Housing,232
2022-03-02,Queens,Noise,242
2022-03-02,Queens,Other,448
2022-03-02,Queens,Public Safety,64
2022-03-02,Queens,Sanitation,124
2022-03-02,Queens,Street Condition,290
2022-03-02,Queens,Traffic,594
2022-03-02,Queens,Water,112
2022-03-02,Staten Island,Housing,20
2022-03-02,Staten Island,Noise,26
2022-03-02,Staten Island,Other,111
2022-03-02,Staten Island,Public Safety,9
2022-03-02,Staten Island,Sanitation,81
2022-03-02,Staten Island,Street Condition,67
2022-03-02,Staten Island,Traffic,63
2022-03-02,Staten Island,Water,21
2022-03-03,Bronx,Housing,750
2022-03-03,Bronx,Noise,187
2022-03-03,Bronx,Other,167
2022-03-03,Bronx,Public Safety,38
2022-03-03,Bronx,Sanitation,84
2022-03-03,Bronx,Street Condition,180
2022-03-03,Bronx,Traffic,370
2022-03-03,Bronx,Water,44
2022-03-03,Brooklyn,Housing,671
2022-03-03,Brooklyn,Noise,330
2022-03-03,Brooklyn,Other,478
2022-03-03,Brooklyn,Public Safety,68
2022-03-03,Brooklyn,Sanitation,186
2022-03-03,Brooklyn,Street Condition,227
2022-03-03,Brooklyn,Traffic,688
2022-03-03,Brooklyn,Water,124
2022-03-03,Manhattan,Housing,549
2022-03-03,Manhattan,Noise,337
2022-03-03,Manhattan,Other,328
2022-03-03,Manhattan,Public Safety,132
2022-03-03,Manhattan,Sanitation,77
2022-03-03,Manhattan,Street Condition,149
2022-03-03,Manhattan,Traffic,225
2022-03-03,Manhattan,Water,34
2022-03-03,Queens,Housing,320
2022-03-03,Queens,Noise,196
2022-03-03,Queens,Other,419
2022-03-03,Queens,Public Safety,62
2022-03-03,Queens,Sanitation,124
2022-03-03,Queens,Street Condition,261
2022-03-03,Queens,Traffic,635
2022-03-03,Queens,Water,94
2022-03-03,Staten Island,Housing,49
2022-03-03,Staten Island,Noise,23
2022-03-03,Staten Island,Other,104
2022-03-03,Staten Island,Public Safety,5
2022-03-03,Staten Island,Sanitation,75
2022-03-03,Staten Island,Street Condition,92
2022-03-03,Staten Island,Traffic,62
2022-03-03,Staten Island,Water,33
2022-03-04,Bronx,Housing,870
2022-03-04,Bronx,Noise,216
2022-03-04,Bronx,Other,177
2022-03-04,Bronx,Public Safety,34
2022-03-04,Bronx,Sanitation,65
2022-03-04,Bronx,Street Condition,146
2022-03-04,Bronx,Traffic,363
2022-03-04,Bronx,Water,57
2022-03-04,Brooklyn,Housing,569
2022-03-04,Brooklyn,Noise,344
2022-03-04,Brooklyn,Other,398
2022-03-04,Brooklyn,Public Safety,59
2022-03-04,Brooklyn,Sanitation,267
2022-03-04,Brooklyn,Street Condition,158
2022-03-04,Brooklyn,Traffic,684
2022-03-04,Brooklyn,Water,107
2022-03-04,Manhattan,Housing,514
2022-03-04,Manhattan,Noise,507
2022-03-04,Manhattan,Other,289
2022-03-04,Manhattan,Public Safety,122
2022-03-04,Manhattan,Sanitation,73
2022-03-04,Manhattan,Street Condition,128
2022-03-04,Manhattan,Traffic,184
2022-03-04,Manhattan,Water,55
2022-03-04,Queens,Housing,292
2022-03-04,Queens,Noise,298
2022-03-04,Queens,Other,396
2022-03-04,Queens,Public Safety,41
2022-03-04,Queens,Sanitation,121
2022-03-04,Queens,Street Condition,255
2022-03-04,Queens,Traffic,612
2022-03-04,Queens,Water,76
2022-03-04,Staten Island,Housing,43
2022-03-04,Staten Island,Noise,32
2022-03-04,Staten Island,Other,108
2022-03-04,Staten Island,Public Safety,9
2022-03-04,Staten Island,Sanitation,64
2022-03-04,Staten Island,Street Condition,66
2022-03-04,Staten Island,Traffic,62
2022-03-04,Staten Island,Water,34
2022-03-05,Bronx,Housing,539
2022-03-05,Bronx,Noise,670
2022-03-05,Bronx,Other,100
2022-03-05,Bronx,Public Safety,15
2022-03-05,Bronx,Sanitation,36
2022-03-05,Bronx,Street Condition,32
2022-03-05,Bronx,Traffic,364
2022-03-05,Bronx,Water,41
2022-03-05,Brooklyn,Housing,373
2022-03-05,Brooklyn,Noise,444
2022-03-05,Brooklyn,Other,264
2022-03-05,Brooklyn,Public Safety,36
2022-03-05,Brooklyn,Sanitation,130
2022-03-05,Brooklyn,Street Condition,125
2022-03-05,Brooklyn,Traffic,553
2022-03-05,Brooklyn,Water,64
2022-03-05,Manhattan,Housing,353
2022-03-05,Manhattan,Noise,679
2022-03-05,Manhattan,Other,170
2022-03-05,Manhattan,Public Safety,105
2022-03-05,Manhattan,Sanitation,63
2022-03-05,Manhattan,Street Condition,64
2022-03-05,Manhattan,Traffic,185
2022-03-05,Manhattan,Water,23
2022-03-05,Queens,Housing,205
2022-03-05,Queens,Noise,353
2022-03-05,Queens,Other,276
2022-03-05,Queens,Public Safety,47
2022-03-05,Queens,Sanitation,99
2022-03-05,Queens,Street Condition,108
2022-03-05,Queens,Traffic,585
2022-03-05,Queens,Water,59
2022-03-05,Staten Island,Housing,26
2022-03-05,Staten Island,Noise,38
2022-03-05,Staten Island,Other,88
2022-03-05,Staten Island,Public Safety,5
2022-03-05,Staten Island,Sanitation,71
2022-03-05,Staten Island,Street Condition,35
2022-03-05,Staten Island,Traffic,46
2022-03-05,Staten Island,Water,26
2022-03-06,Bronx,Housing,375
2022-03-06,Bronx,Noise,1199
2022-03-06,Bronx,Other,136
2022-03-06,Bronx,Public Safety,23
2022-03-06,Bronx,Sanitation,35
2022-03-06,Bronx,Street Condition,34
2022-03-06,Bronx,Traffic,337
2022-03-06,Bronx,Water,38
2022-03-06,Brooklyn,Housing,263
2022-03-06,Brooklyn,Noise,522
2022-03-06,Brooklyn,Other,378
2022-03-06,Brooklyn,Public Safety,56
2022-03-06,Brooklyn,Sanitation,120
2022-03-06,Brooklyn,Street Condition,104
2022-03-06,Brooklyn,Traffic,558
2022-03-06,Brooklyn,Water,39
2022-03-06,Manhattan,Housing,264
2022-03-06,Manhattan,Noise,585
2022-03-06,Manhattan,Other,186
2022-03-06,Manhattan,Public Safety,137
2022-03-06,Manhattan,Sanitation,85
2022-03-06,Manhattan,Street Condition,57
2022-03-06,Manhattan,Traffic,189
2022-03-06,Manhattan,Water,22
2022-03-06,Queens,Housing,158
2022-03-06,Queens,Noise,609
2022-03-06,Queens,Other,289
2022-03-06,Queens,Public Safety,52
2022-03-06,Queens,Sanitation,77
2022-03-06,Queens,Street Condition,139
2022-03-06,Queens,Traffic,651
2022-03-06,Queens,Water,44
2022-03-06,Staten Island,Housing,12
2022-03-06,Staten Island,Noise,47
2022-03-06,Staten Island,Other,78
2022-03-06,Staten Island,Public Safety,3
2022-03-06,Staten Island,Sanitation,75
2022-03-06,Staten Island,Street Condition,23
2022-03-06,Staten Island,Traffic,55
2022-03-06,Staten Island,Water,9
2022-03-07,Bronx,Housing,544
2022-03-07,Bronx,Noise,443
2022-03-07,Bronx,Other,161
2022-03-07,Bronx,Public Safety,17
2022-03-07,Bronx,Sanitation,93
2022-03-07,Bronx,Street Condition,159
2022-03-07,Bronx,Traffic,324
2022-03-07,Bronx,Water,81
2022-03-07,Brooklyn,Housing,463
2022-03-07,Brooklyn,Noise,341
2022-03-07,Brooklyn,Other,490
2022-03-07,Brooklyn,Public Safety,79
2022-03-07,Brooklyn,Sanitation,228
2022-03-07,Brooklyn,Street Condition,222
2022-03-07,Brooklyn,Traffic,743
2022-03-07,Brooklyn,Water,117
2022-03-07,Manhattan,Housing,394
2022-03-07,Manhattan,Noise,407
2022-03-07,Manhattan,Other,320
2022-03-07,Manhattan,Public Safety,173
2022-03-07,Manhattan,Sanitation,120
2022-03-07,Manhattan,Street Condition,132
2022-03-07,Manhattan,Traffic,203
2022-03-07,Manhattan,Water,42
2022-03-07,Queens,Housing,210
2022-03-07,Queens,Noise,499
2022-03-07,Queens,Other,362
2022-03-07,Queens,Public Safety,74
2022-03-07,Queens,Sanitation,137
2022-03-07,Queens,Street Condition,279
2022-03-07,Queens,Traffic,669
2022-03-07,Queens,Water,84
2022-03-07,Staten Island,Housing,27
2022-03-07,Staten Island,Noise,26
2022-03-07,Staten Island,Other,119
2022-03-07,Staten Island,Public Safety,8
2022-03-07,Staten Island,Sanitation,78
2022-03-07,Staten Island,Street Condition,68
2022-03-07,Staten Island,Traffic,68
2022-03-07,Staten Island,Water,40
2022-03-08,Bronx,Housing,778
2022-03-08,Bronx,Noise,179
2022-03-08,Bronx,Other,135
2022-03-08,Bronx,Public Safety,25
2022-03-08,Bronx,Sanitation,74
2022-03-08,Bronx,Street Condition,158
2022-03-08,Bronx,Traffic,352
2022-03-08,Bronx,Water,67
2022-03-08,Brooklyn,Housing,605
2022-03-08,Brooklyn,Noise,248
2022-03-08,Brooklyn,Other,502
2022-03-08,Brooklyn,Public Safety,72
2022-03-08,Brooklyn,Sanitation,207
2022-03-08,Brooklyn,Street Condition,230
2022-03-08,Brooklyn,Traffic,735
2022-03-08,Brooklyn,Water,91
2022-03-08,Manhattan,Housing,483
2022-03-08,Manhattan,Noise,368
2022-03-08,Manhattan,Other,299
2022-03-08,Manhattan,Public Safety,164
2022-03-08,Manhattan,Sanitation,92
2022-03-08,Manhattan,Street Condition,153
2022-03-08,Manhattan,Traffic,213
2022-03-08,Manhattan,Water,42
2022-03-08,Queens,Housing,326
2022-03-08,Queens,Noise,213
2022-03-08,Queens,Other,391
2022-03-08,Queens,Public Safety,63
2022-03-08,Queens,Sanitation,147
2022-03-08,Queens,Street Condition,328
2022-03-08,Queens,Traffic,640
2022-03-08,Queens,Water,93
2022-03-08,Staten Island,Housing,34
2022-03-08,Staten Island,Noise,27
2022-03-08,Staten Island,Other,122
2022-03-08,Staten Island,Public Safety,7
2022-03-08,Staten Island,Sanitation,93
2022-03-08,Staten Island,Street Condition,135
2022-03-08,Staten Island,Traffic,56
2022-03-08,Staten Island,Water,32
2022-03-09,Bronx,Housing,728
2022-03-09,Bronx,Noise,178
2022-03-09,Bronx,Other,103
2022-03-09,Bronx,Public Safety,29
2022-03-09,Bronx,Sanitation,50
2022-03-09,Bronx,Street Condition,133
2022-03-09,Bronx,Traffic,330
2022-03-09,Bronx,Water,80
2022-03-09,Brooklyn,Housing,528
2022-03-09,Brooklyn,Noise,249
2022-03-09,Brooklyn,Other,296
2022-03-09,Brooklyn,Public Safety,53
2022-03-09,Brooklyn,Sanitation,171
2022-03-09,Brooklyn,Street Condition,282
2022-03-09,Brooklyn,Traffic,617
2022-03-09,Brooklyn,Water,106
2022-03-09,Manhattan,Housing,421
2022-03-09,Manhattan,Noise,273
2022-03-09,Manhattan,Other,267
2022-03-09,Manhattan,Public Safety,103
2022-03-09,Manhattan,Sanitation,261
2022-03-09,Manhattan,Street Condition,120
2022-03-09,Manhattan,Traffic,172
2022-03-09,Manhattan,Water,51
2022-03-09,Queens,Housing,297
2022-03-09,Queens,Noise,147
2022-03-09,Queens,Other,236
2022-03-09,Queens,Public Safety,60
2022-03-09,Queens,Sanitation,98
2022-03-09,Queens,Street Condition,257
2022-03-09,Queens,Traffic,567
2022-03-09,Queens,Water,98
2022-03-09,Staten Island,Housing,41
2022-03-09,Staten Island,Noise,22
2022-03-09,Staten Island,Other,61
2022-03-09,Staten Island,Public Safety,4
2022-03-09,Staten Island,Sanitation,71
2022-03-09,Staten Island,Street Condition,69
2022-03-09,Staten Island,Traffic,62
2022-03-09,Staten Island,Water,37
2022-03-10,Bronx,Housing,708
2022-03-10,Bronx,Noise,255
2022-03-10,Bronx,Other,153
2022-03-10,Bronx,Public Safety,28
2022-03-10,Bronx,Sanitation,48
2022-03-10,Bronx,Street Condition,149
2022-03-10,Bronx,Traffic,366
2022-03-10,Bronx,Water,61
2022-03-10,Brooklyn,Housing,493
2022-03-10,Brooklyn,Noise,315
2022-03-10,Brooklyn,Other,386
2022-03-10,Brooklyn,Public Safety,58
2022-03-10,Brooklyn,Sanitation,200
2022-03-10,Brooklyn,Street Condition,206
2022-03-10,Brooklyn,Traffic,895
2022-03-10,Brooklyn,Water,88
2022-03-10,Manhattan,Housing,427
2022-03-10,Manhattan,Noise,322
2022-03-10,Manhattan,Other,302
2022-03-10,Manhattan,Public Safety,107
2022-03-10,Manhattan,Sanitation,81
2022-03-10,Manhattan,Street Condition,152
2022-03-10,Manhattan,Traffic,218
2022-03-10,Manhattan,Water,45
2022-03-10,Queens,Housing,226
2022-03-10,Queens,Noise,217
2022-03-10,Queens,Other,291
2022-03-10,Queens,Public Safety,55
2022-03-10,Queens,Sanitation,114
2022-03-10,Queens,Street Condition,257
2022-03-10,Queens,Traffic,638
2022-03-10,Queens,Water,94
2022-03-10,Staten Island,Housing,35
2022-03-10,Staten Island,Noise,37
2022-03-10,Staten Island,Other,80
2022-03-10,Staten Island,Public Safety,8
2022-03-10,Staten Island,Sanitation,79
2022-03-10,Staten Island,Street Condition,217
2022-03-10,Staten Island,Traffic,59
2022-03-10,Staten Island,Water,44
2022-03-11,Bronx,Housing,505
2022-03-11,Bronx,Noise,351
2022-03-11,Bronx,Other,136
2022-03-11,Bronx,Public Safety,36
2022-03-11,Bronx,Sanitation,86
2022-03-11,Bronx,Street Condition,152
2022-03-11,Bronx,Traffic,438
2022-03-11,Bronx,Water,62
2022-03-11,Brooklyn,Housing,474
2022-03-11,Brooklyn,Noise,376
2022-03-11,Brooklyn,Other,313
2022-03-11,Brooklyn,Public Safety,58
2022-03-11,Brooklyn,Sanitation,198
2022-03-11,Brooklyn,Street Condition,188
2022-03-11,Brooklyn,Traffic,724
2022-03-11,Brooklyn,Water,207
2022-03-11,Manhattan,Housing,327
2022-03-11,Manhattan,Noise,470
2022-03-11,Manhattan,Other,252
2022-03-11,Manhattan,Public Safety,109
2022-03-11,Manhattan,Sanitation,89
2022-03-11,Manhattan,Street Condition,142
2022-03-11,Manhattan,Traffic,247
2022-03-11,Manhattan,Water,24
2022-03-11,Queens,Housing,230
2022-03-11,Queens,Noise,302
2022-03-11,Queens,Other,273
2022-03-11,Queens,Public Safety,46
2022-03-11,Queens,Sanitation,146
2022-03-11,Queens,Street Condition,223
2022-03-11,Queens,Traffic,615
2022-03-11,Queens,Water,69
2022-03-11,Staten Island,Housing,42
2022-03-11,Staten Island,Noise,45
2022-03-11,Staten Island,Other,62
2022-03-11,Staten Island,Public Safety,9
2022-03-11,Staten Island,Sanitation,70
2022-03-11,Staten Island,Street Condition,72
2022-03-11,Staten Island,Traffic,76
2022-03-11,Staten Island,Water,28
2022-03-12,Bronx,Housing,637
2022-03-12,Bronx,Noise,359
2022-03-12,Bronx,Other,74
2022-03-12,Bronx,Public Safety,20
2022-03-12,Bronx,Sanitation,43
2022-03-12,Bronx,Street Condition,60
2022-03-12,Bronx,Traffic,335
2022-03-12,Bronx,Water,47
2022-03-12,Brooklyn,Housing,469
2022-03-12,Brooklyn,Noise,380
2022-03-12,Brooklyn,Other,227
2022-03-12,Brooklyn,Public Safety,34
2022-03-12,Brooklyn,Sanitation,95
2022-03-12,Brooklyn,Street Condition,107
2022-03-12,Brooklyn,Traffic,521
2022-03-12,Brooklyn,Water,58
2022-03-12,Manhattan,Housing,293
2022-03-12,Manhattan,Noise,434
2022-03-12,Manhattan,Other,132
2022-03-12,Manhattan,Public Safety,54
2022-03-12,Manhattan,Sanitation,33
2022-03-12,Manhattan,Street Condition,91
2022-03-12,Manhattan,Traffic,120
2022-03-12,Manhattan,Water,25
2022-03-12,Queens,Housing,283
2022-03-12,Queens,Noise,276
2022-03-12,Queens,Other,205
2022-03-12,Queens,Public Safety,31
2022-03-12,Queens,Sanitation,79
2022-03-12,Queens,Street Condition,152
2022-03-12,Queens,Traffic,574
2022-03-12,Queens,Water,71
2022-03-12,Staten Island,Housing,9
2022-03-12,Staten Island,Noise,35
2022-03-12,Staten Island,Other,56
2022-03-12,Staten Island,Public Safety,3
2022-03-12,Staten Island,Sanitation,51
2022-03-12,Staten Island,Street Condition,32
2022-03-12,Staten Island,Traffic,62
2022-03-12,Staten Island,Water,12
2022-03-13,Bronx,Housing,674
2022-03-13,Bronx,Noise,372
2022-03-13,Bronx,Other,63
2022-03-13,Bronx,Public Safety,24
2022-03-13,Bronx,Sanitation,32
2022-03-13,Bronx,Street Condition,45
2022-03-13,Bronx,Traffic,291
2022-03-13,Bronx,Water,37
2022-03-13,Brooklyn,Housing,563
2022-03-13,Brooklyn,Noise,376
2022-03-13,Brooklyn,Other,206
2022-03-13,Brooklyn,Public Safety,49
2022-03-13,Brooklyn,Sanitation,104
2022-03-13,Brooklyn,Street Condition,154
2022-03-13,Brooklyn,Traffic,474
2022-03-13,Brooklyn,Water,46
2022-03-13,Manhattan,Housing,398
2022-03-13,Manhattan,Noise,340
2022-03-13,Manhattan,Other,148
2022-03-13,Manhattan,Public Safety,46
2022-03-13,Manhattan,Sanitation,49
2022-03-13,Manhattan,Street Condition,56
2022-03-13,Manhattan,Traffic,117
2022-03-13,Manhattan,Water,23
2022-03-13,Queens,Housing,245
2022-03-13,Queens,Noise,291
2022-03-13,Queens,Other,215
2022-03-13,Queens,Public Safety,36
2022-03-13,Queens,Sanitation,84
2022-03-13,Queens,Street Condition,126
2022-03-13,Queens,Traffic,499
2022-03-13,Queens,Water,32
2022-03-13,Staten Island,Housing,27
2022-03-13,Staten Island,Noise,39
2022-03-13,Staten Island,Other,59
2022-03-13,Staten Island,Public Safety,1
2022-03-13,Staten Island,Sanitation,51
2022-03-13,Staten Island,Street Condition,39
2022-03-13,Staten Island,Traffic,45
2022-03-13,Staten Island,Water,10
2022-03-14,Bronx,Housing,604
2022-03-14,Bronx,Noise,347
2022-03-14,Bronx,Other,112
2022-03-14,Bronx,Public Safety,21
2022-03-14,Bronx,Sanitation,57
2022-03-14,Bronx,Street Condition,193
2022-03-14,Bronx,Traffic,349
2022-03-14,Bronx,Water,81
2022-03-14,Brooklyn,Housing,569
2022-03-14,Brooklyn,Noise,363
2022-03-14,Brooklyn,Other,220
2022-03-14,Brooklyn,Public Safety,51
2022-03-14,Brooklyn,Sanitation,148
2022-03-14,Brooklyn,Street Condition,233
2022-03-14,Brooklyn,Traffic,743
2022-03-14,Brooklyn,Water,97
2022-03-14,Manhattan,Housing,454
